epoch,loss,val_loss
0,3.8503615856170654,3.4004452228546143
1,3.2589035034179688,2.5744588375091553
2,2.828362226486206,1.8104230165481567
3,1.7559882402420044,1.1278417110443115
4,0.9558131098747253,0.8714666366577148
5,0.9738708138465881,0.5899977684020996
6,0.7752758264541626,0.43022286891937256
7,0.5503495335578918,0.3959774076938629
8,0.47258636355400085,0.3563981354236603
9,0.536283552646637,0.33448413014411926
10,0.48246458172798157,0.3074180781841278
11,0.4295249283313751,0.2807966470718384
12,0.3577421307563782,0.26968449354171753
13,0.45675742626190186,0.2654344141483307
14,0.3772863447666168,0.2776658833026886
15,0.37348672747612,0.2452164739370346
16,0.3197081685066223,0.24208471179008484
17,0.4207471013069153,0.23886597156524658
18,0.3413020372390747,0.24464289844036102
19,0.3434685170650482,0.22620037198066711
