epoch,loss,val_loss
0,0.13878458738327026,0.12425661832094193
1,0.11825651675462723,0.11468275636434555
2,0.11377515643835068,0.11156710982322693
3,0.11217896640300751,0.11016853898763657
4,0.11132357269525528,0.10924788564443588
5,0.11063408851623535,0.10842844098806381
6,0.10996264964342117,0.10763895511627197
7,0.10924724489450455,0.10677433758974075
8,0.10853510349988937,0.10592355579137802
9,0.10795611888170242,0.10523052513599396
