epoch,loss,val_loss
0,0.13293516635894775,0.11116998642683029
1,0.11272280663251877,0.10616784542798996
2,0.10572455078363419,0.09910337626934052
3,0.09924810379743576,0.09329262375831604
4,0.09560861438512802,0.09111073613166809
5,0.09392563998699188,0.0902676060795784
6,0.0929347425699234,0.0897948294878006
7,0.09222063422203064,0.08944820612668991
8,0.0916585847735405,0.08913619071245193
9,0.09120192378759384,0.0888465866446495
