epoch,loss,val_loss
0,0.13359566032886505,0.1400090456008911
1,0.11691028624773026,0.13260658085346222
2,0.1141429990530014,0.13162274658679962
3,0.11358259618282318,0.13109809160232544
4,0.11317732185125351,0.13073110580444336
5,0.11282594501972198,0.13031667470932007
6,0.11229927837848663,0.12910501658916473
7,0.11146505177021027,0.12736909091472626
8,0.11090944707393646,0.12640979886054993
9,0.1105707660317421,0.1255647987127304
