epoch,loss,val_loss
0,0.12622760236263275,0.13662628829479218
1,0.11712885648012161,0.13337324559688568
2,0.11531751602888107,0.13140028715133667
3,0.1142108216881752,0.130767822265625
4,0.11361777782440186,0.13053278625011444
5,0.1133013665676117,0.13040044903755188
6,0.11308134347200394,0.13030409812927246
7,0.11289288103580475,0.13026008009910583
8,0.11266657710075378,0.13016648590564728
9,0.1119774878025055,0.12947991490364075
