epoch,loss,val_loss
0,4.756554126739502,3.259976863861084
1,3.211653470993042,1.7732245922088623
2,1.9116697311401367,1.3300867080688477
3,1.676599144935608,1.1883201599121094
4,1.2204328775405884,0.848728597164154
5,0.9195636510848999,0.7808884382247925
6,1.0622605085372925,0.7646211981773376
7,1.0017889738082886,0.8163443803787231
8,0.9469286799430847,0.7124301195144653
9,0.9398202896118164,0.6945780515670776
10,0.8714619874954224,0.6879243850708008
11,0.7549317479133606,0.6980116963386536
12,0.850119411945343,0.6672117114067078
13,0.8229498863220215,0.6657729744911194
14,1.0112206935882568,0.6778175234794617
15,0.8747769594192505,0.6555023789405823
16,0.784466564655304,0.6595064997673035
17,0.8403571844100952,0.6369947195053101
18,0.7920638918876648,0.6158130168914795
19,0.7866244316101074,0.6521514654159546
20,0.7920046448707581,0.605073869228363
21,0.7547670006752014,0.5814928412437439
22,0.7137782573699951,0.6000370383262634
23,0.942540168762207,0.5661889910697937
24,0.7699905633926392,0.5540617108345032
25,0.6853417754173279,0.5637959241867065
26,0.8435117602348328,0.5438979268074036
27,0.7719596028327942,0.5422888398170471
28,0.7725732326507568,0.5288246870040894
29,0.7539313435554504,0.5268378257751465
30,0.6984074711799622,0.5263603925704956
31,0.625794529914856,0.5262777805328369
32,0.7035086750984192,0.5198735594749451
33,0.7121317982673645,0.5197811722755432
34,0.8168577551841736,0.585996150970459
35,0.7362000346183777,0.5663465261459351
36,0.6672449707984924,0.5649234652519226
37,0.7523294687271118,0.5268027782440186
38,0.67582768201828,0.5216512680053711
39,0.6694476008415222,0.5336698889732361
40,0.6925358772277832,0.4880513548851013
41,0.6543503403663635,0.49268001317977905
42,0.6408836841583252,0.49893102049827576
43,0.8307580351829529,0.4837643802165985
44,0.6884753704071045,0.4890865087509155
45,0.6128219962120056,0.4960101544857025
46,0.7772038578987122,0.4790908098220825
47,0.6950308084487915,0.48119670152664185
48,0.703698456287384,0.47779327630996704
49,0.6931678056716919,0.4778907597064972
50,0.651962161064148,0.48015812039375305
51,0.5679669976234436,0.48845988512039185
52,0.6527370810508728,0.47343653440475464
53,0.6529709696769714,0.47955915331840515
54,0.7393372654914856,0.5645511150360107
55,0.6867900490760803,0.5258487462997437
56,0.6174821853637695,0.5116078853607178
57,0.6989379525184631,0.47783830761909485
58,0.6327323913574219,0.4986551105976105
59,0.6326497197151184,0.49419933557510376
60,0.6476812958717346,0.46437278389930725
61,0.6339996457099915,0.4733802080154419
62,0.6088823080062866,0.4708018898963928
63,0.793721079826355,0.4651528298854828
64,0.6535453200340271,0.4721883535385132
65,0.5931023359298706,0.46938788890838623
66,0.7466370463371277,0.46330150961875916
67,0.6515766978263855,0.4615006446838379
68,0.6815289855003357,0.4623079299926758
69,0.6783639192581177,0.46644753217697144
70,0.6288421154022217,0.4715290069580078
71,0.5548350811004639,0.47625043988227844
72,0.6266042590141296,0.46193626523017883
73,0.6296896934509277,0.4692406952381134
74,0.7038348317146301,0.5529860854148865
75,0.6478915810585022,0.512744665145874
76,0.5987897515296936,0.49252626299858093
77,0.6744714379310608,0.4668157398700714
78,0.6228659749031067,0.48714250326156616
79,0.6106221079826355,0.48004618287086487
80,0.6297433376312256,0.4575563669204712
81,0.6275535821914673,0.46177753806114197
82,0.6002590656280518,0.46418580412864685
83,0.7721181511878967,0.4611075818538666
84,0.6354285478591919,0.458744078874588
85,0.5900419354438782,0.462277889251709
86,0.7387908697128296,0.4582716226577759
87,0.6407147645950317,0.4615766704082489
88,0.6611508727073669,0.4802110493183136
89,0.671387255191803,0.46326565742492676
90,0.6075730323791504,0.4682912826538086
91,0.5561562776565552,0.47833770513534546
92,0.6188229918479919,0.4617276191711426
93,0.6116456389427185,0.46940913796424866
94,0.686845600605011,0.5517570972442627
95,0.6227821111679077,0.516974687576294
96,0.5928705930709839,0.4825516939163208
97,0.6570701599121094,0.4652650058269501
98,0.6224243640899658,0.47548285126686096
99,0.6028487086296082,0.47420111298561096
100,0.6174613833427429,0.45585981011390686
101,0.6195551156997681,0.4628719091415405
102,0.6000397205352783,0.4606867730617523
103,0.7679343223571777,0.46019697189331055
104,0.6216482520103455,0.4593057334423065
105,0.5880001783370972,0.46142318844795227
